outcome	exposure	method	nsnp	b	se	pval	OR	UCI	LCI	study	FDR
AVS (Chen)	PDCD5	Inverse variance weighted	2	0.00446518988317517	0.0470296650571805	0.924359216810392	1.00447517369787	1.10146744689873	0.916023780290738	UKB	0.996209566486036
AVS (Chen)	ADA	Inverse variance weighted	3	0.000554902767733011	0.02434995607395	0.981818857035849	1.00055505675476	1.04946532130859	0.953924251969769	UKB	0.99753443345862
AVS (Chen)	PRTFDC1	Inverse variance weighted	2	0.0225730505661364	0.0778918904291417	0.771969437241949	1.02282974972768	1.19153352719728	0.878011967811615	UKB	0.987182264760148
AVS (Chen)	HBEGF	Wald ratio	1	0.402892919129977	0.318863825321913	0.2064	1.49614667439806	2.79509478048705	0.800851150715652	UKB	0.800013223140496
AVS (Chen)	THPO	Wald ratio	1	-0.200551650879397	0.253792559128986	0.4294	0.818279224092688	1.34565618640077	0.497586898755068	UKB	0.913809856617416
AVS (Chen)	LMNB2	Wald ratio	1	0.0246258250529469	0.429711509459086	0.9543	1.02493154506013	2.37942862086229	0.441486104205414	UKB	0.99753443345862
AVS (Chen)	NCR1	Inverse variance weighted	2	0.117036211460698	0.133247164110984	0.379759652673288	1.12416013643411	1.45965579798107	0.865776722221423	UKB	0.887631310894597
AVS (Chen)	ITGBL1	Inverse variance weighted	3	0.0719918048163846	0.0403158387879727	0.0741486028607564	1.07464653710203	1.16300927531587	0.992997394102239	UKB	0.688199700704225
AVS (Chen)	CD200R1	Inverse variance weighted	3	0.0428093600480974	0.0464579582889308	0.356807958919854	1.04373889754957	1.14324071083238	0.952897212228222	UKB	0.886942597029229
AVS (Chen)	CSF1R	Inverse variance weighted	4	0.0154028723801408	0.0618639449700055	0.803376410065449	1.01552210802279	1.14643394195525	0.899559158309792	UKB	0.987182264760148
AVS (Chen)	LILRA3	Inverse variance weighted	6	0.0112251019797251	0.0564001631331932	0.842242363207256	1.01128833983257	1.12949363505373	0.905453625006621	UKB	0.988652639769336
AVS (Chen)	GP6	Wald ratio	1	0.46482472228329	0.349637216980515	0.1837	1.59173516872883	3.15855191419112	0.802146336738942	UKB	0.776686401336302
AVS (Chen)	CST7	Inverse variance weighted	25	0.0309993111910902	0.0258765692606469	0.230929335542883	1.03148479339036	1.08514908918743	0.980474378679392	UKB	0.823903486905763
AVS (Chen)	LTBR	Inverse variance weighted	2	-0.0423942075402623	0.0715107757499345	0.553290488718778	0.958491861369047	1.1027057287036	0.833138546755152	UKB	0.948629322465994
AVS (Chen)	CFHR5	Inverse variance weighted	5	0.132716993202556	0.04440706882609	0.00280216904241005	1.1419267795557	1.24577128995265	1.04673849877855	UKB	0.289127801795869
AVS (Chen)	SERPINA5	Inverse variance weighted	2	0.00557412041513096	0.0615083593136356	0.927791530899967	1.00558968473002	1.13443020706259	0.891381953459939	UKB	0.996373846422125
AVS (Chen)	NIT1	Wald ratio	1	-0.0563706183558098	0.0781822597657781	0.4709	0.945188766661143	1.10171340713295	0.810902180946776	UKB	0.926066920514364
AVS (Chen)	IQGAP2	Wald ratio	1	-0.0284147235216145	0.107220402243964	0.791	0.971985178085091	1.19929905449746	0.787756133780149	UKB	0.987182264760148
AVS (Chen)	OGFR	Wald ratio	1	0.350663467934498	0.257523330470953	0.1733	1.42000936680718	2.35233674964594	0.857201504896623	UKB	0.774062654575433
AVS (Chen)	APOC1	Inverse variance weighted	2	-0.00509668927603184	0.0638554466878205	0.936383562105124	0.994916276807371	1.12756448789581	0.877872980642958	UKB	0.996933464374753
AVS (Chen)	KLK13	Wald ratio	1	0.153753359878786	0.132869338721319	0.2472	1.16620321880142	1.51312532541631	0.898821746419852	UKB	0.835855646687697
AVS (Chen)	RECK	Inverse variance weighted	4	0.0558305831315905	0.0727105171670524	0.44257783740626	1.05741852402576	1.2193808095843	0.916968617321444	UKB	0.91770862667962
AVS (Chen)	RTBDN	Inverse variance weighted	2	0.146012324275556	0.082056697572086	0.0751729354489856	1.15721044974337	1.35912818196144	0.985290455137694	UKB	0.688199700704225
AVS (Chen)	ASAH1	Inverse variance weighted	3	-0.0114408935737079	0.0483940026564677	0.813113456508556	0.988624304570622	1.08698885123504	0.899161030471698	UKB	0.987182264760148
AVS (Chen)	SORT1	Inverse variance weighted	2	-0.170921537214491	0.395769980623341	0.665835246655594	0.842887706194406	1.83086333763971	0.38804626792602	UKB	0.977502008569898
AVS (Chen)	IL1RAP	Inverse variance weighted	6	0.00850868801167668	0.041953928945866	0.83928332384915	1.00854498978462	1.09498250803715	0.928930817573534	UKB	0.988652639769336
AVS (Chen)	OXT	Inverse variance weighted	3	-0.0260110661253007	0.0443616310685808	0.557646035616072	0.974324307554221	1.06283273034993	0.893186509205881	UKB	0.950332230866071
AVS (Chen)	PLA2G2A	Inverse variance weighted	3	-0.0437473310371599	0.037486929484888	0.243209461089418	0.957195780586278	1.03017331054624	0.889387982577763	UKB	0.835819457313038
AVS (Chen)	HAVCR1	Inverse variance weighted	4	0.00840648896337054	0.0379146157507437	0.824530620473294	1.00844192271326	1.08623668074199	0.9362187168923	UKB	0.987182264760148
AVS (Chen)	ASGR1	Wald ratio	1	0.136461928721067	0.0964003580732335	0.1569	1.14621123921728	1.38459354955521	0.948870667012755	UKB	0.767264944898575
AVS (Chen)	SFTPD	Inverse variance weighted	3	-0.0471290024470927	0.105295968189764	0.654452000396587	0.953964325919786	1.17263235207793	0.776072682554737	UKB	0.977502008569898
AVS (Chen)	LYZL2	Wald ratio	1	0.00927032864874841	0.0673365573131613	0.8905	1.00931343123413	1.15171251822912	0.884520734424241	UKB	0.992286144578313
AVS (Chen)	S100A13	Inverse variance weighted	3	-0.0358749583362583	0.0972616307962534	0.712239489085589	0.964760921251924	1.16737523298082	0.797313159367116	UKB	0.978082925543811
AVS (Chen)	GC	Inverse variance weighted	46	0.0124525714585438	0.0166413361223327	0.454284310915582	1.01253042756043	1.04610065579061	0.980037495494049	UKB	0.921652732240437
AVS (Chen)	MMP9	Wald ratio	1	0.194985247556108	0.0992883347086844	0.0495500000000001	1.21529305781484	1.47637592219616	1.00038018377863	UKB	0.669795577625092
AVS (Chen)	SCGB3A1	Inverse variance weighted	2	-0.0301943477228065	0.159971095500105	0.850289724564026	0.970256947995135	1.32756840162906	0.709114908111433	UKB	0.988817859516951
AVS (Chen)	CFI	Wald ratio	1	0.0861986714080454	0.0640402464175377	0.1783	1.0900228631718	1.23579878983316	0.961442794743035	UKB	0.774062654575433
AVS (Chen)	CXCL1	Inverse variance weighted	21	-0.0242534900177047	0.0441910620617969	0.583120420777735	0.976038262440096	1.06434649555556	0.895056914007902	UKB	0.961667064880898
AVS (Chen)	IMPA1	Wald ratio	1	0.0384387367141452	0.0717996089701885	0.5924	1.03918706239375	1.19621926455826	0.90276906804819	UKB	0.966559654222842
AVS (Chen)	AMBP	Inverse variance weighted	3	0.0190791282463345	0.0744664399436658	0.797787840606411	1.01926229786473	1.17943245275986	0.880843688349843	UKB	0.987182264760148
AVS (Chen)	BAMBI	Wald ratio	1	-0.00668858642276294	0.296459284526554	0.982	0.99333373238326	1.77601414887881	0.555576600847109	UKB	0.99753443345862
AVS (Chen)	MPI	Wald ratio	1	0.0145030180550084	0.0695423565524544	0.8348	1.01460869709164	1.16277110151773	0.885325415183014	UKB	0.988384430176565
AVS (Chen)	KIRREL2	Inverse variance weighted	5	-0.00797767971489421	0.082090528029592	0.922582268402478	0.992054057519348	1.16523147145159	0.84461437675947	UKB	0.996209566486036
AVS (Chen)	LTB	Wald ratio	1	0.0778995513022165	0.146457142581815	0.5948	1.08101406676092	1.44044997982307	0.811268304282618	UKB	0.966930491910846
AVS (Chen)	PLA2G1B	Wald ratio	1	-0.138178973046495	0.255135082523994	0.5881	0.870942802509541	1.43603492117959	0.52821930306548	UKB	0.964245561192137
AVS (Chen)	KLK7	Wald ratio	1	0.0779067773301581	0.0633667472838805	0.2189	1.081021878227	1.22397725574103	0.954763085444691	UKB	0.814363760806917
AVS (Chen)	COL5A1	Inverse variance weighted	5	-0.0797488142577037	0.118626172192471	0.501411838220229	0.923348249175446	1.16504356741311	0.731794083158997	UKB	0.936632723573539
AVS (Chen)	ST6GAL1	Wald ratio	1	-0.109083942399038	0.0844383829165523	0.1964	0.896655146954939	1.05803698269917	0.759888799453604	UKB	0.787825619195047
AVS (Chen)	GSTT2B	Inverse variance weighted	16	0.0193876721995448	0.031864207644514	0.542891241931442	1.01957683360503	1.08528379953629	0.957848002585336	UKB	0.946089827077148
AVS (Chen)	VNN2	Inverse variance weighted	6	-0.0470134407085574	0.0246061988547078	0.0560516288936976	0.954074574065901	1.00121544710452	0.909153265175312	UKB	0.675631666968659
AVS (Chen)	GALNT5	Inverse variance weighted	3	-0.0428789038801907	0.0438245710370719	0.327865883649883	0.958027396443308	1.04395590852236	0.879171701451493	UKB	0.875135075012933
AVS (Chen)	LGMN	Inverse variance weighted	9	0.0668632210038261	0.0491795882933033	0.173965211947641	1.06914923101448	1.17733712433522	0.970902942370298	UKB	0.774062654575433
AVS (Chen)	CXCL8	Inverse variance weighted	2	-0.00840614170676142	0.153095218682488	0.956211813373508	0.991629091109302	1.33864845180706	0.734567953973913	UKB	0.99753443345862
AVS (Chen)	PPP1R14D	Wald ratio	1	0.327501027711504	0.241800322054524	0.1756	1.38749647724333	2.22872496847688	0.863788265305031	UKB	0.774062654575433
AVS (Chen)	ADGRB3	Inverse variance weighted	50	0.0319845779795891	0.0188407063259309	0.0895773192779544	1.03250158192186	1.07134231514168	0.995068991119023	UKB	0.704423967448117
AVS (Chen)	CSPG4	Wald ratio	1	1.035904578603	0.875641899989423	0.2368	2.8176538725852	15.6764988534481	0.506437911928794	UKB	0.829914027987455
AVS (Chen)	AHSG	Inverse variance weighted	5	-0.0523243797693935	0.0537572798700303	0.330381862470762	0.949020973703837	1.05447170586601	0.854115670927471	UKB	0.876711870503597
AVS (Chen)	NRP2	Inverse variance weighted	4	0.0666538593165379	0.0884079981721477	0.450888421337549	1.06892541555752	1.27116466048747	0.898861948841979	UKB	0.921652732240437
AVS (Chen)	CSF3R	Inverse variance weighted	7	-0.0179804012007255	0.039945253797269	0.652619520142985	0.982180281723861	1.06216820589367	0.908215949653207	UKB	0.977502008569898
AVS (Chen)	TBCB	Wald ratio	1	-0.369456043618341	0.315170514265256	0.2411	0.691110162193255	1.28181643823363	0.372622196158583	UKB	0.834788523489933
AVS (Chen)	TP53I3	Inverse variance weighted	2	-0.0447176228086426	0.0627577111556953	0.476128051277227	0.95626747183468	1.08143351644773	0.845588252796946	UKB	0.926345104633782
AVS (Chen)	CD70	Inverse variance weighted	5	0.0962303142103329	0.0408358347704548	0.0184472532238174	1.10101261364549	1.19275833132385	1.01632388017866	UKB	0.605540526721455
AVS (Chen)	UBAC1	Inverse variance weighted	2	0.00316570862560048	0.219412022264481	0.98848840470367	1.00317072477298	1.54220509520166	0.652540642079738	UKB	0.99753443345862
AVS (Chen)	PTPRK	Wald ratio	1	0.0404522634049943	0.139795359349575	0.7723	1.04128160127798	1.36950747476395	0.791720668298601	UKB	0.987182264760148
AVS (Chen)	SNX15	Inverse variance weighted	5	0.00632310476099469	0.0762277477413593	0.933891160245745	1.00634313778929	1.16851006706498	0.866681887918454	UKB	0.996695325749741
AVS (Chen)	DPP4	Wald ratio	1	-0.0535007270102492	0.0633801593788268	0.3986	0.947905251866719	1.07328537195114	0.837171911588686	UKB	0.895112982995938
AVS (Chen)	TFF2	Inverse variance weighted	3	0.113893000700387	0.104347703269492	0.275063541874483	1.12063221160718	1.37494605704448	0.913356962084063	UKB	0.847616
AVS (Chen)	AKR1B10	Wald ratio	1	-1.33537158847717	1.02121784468904	0.191	0.263060407076282	1.94685526680799	0.0355449010262579	UKB	0.780799524564184
AVS (Chen)	NFASC	Inverse variance weighted	6	-0.0131616113937829	0.0442289911097822	0.766024634734609	0.986924623867203	1.07629782360873	0.904972761098425	UKB	0.987182264760148
AVS (Chen)	SFTPA2	Inverse variance weighted	10	0.00388463487055994	0.0302091212890178	0.89768092783612	1.0038921898442	1.06512750244069	0.946177360476435	UKB	0.993843393393393
AVS (Chen)	FGF5	Inverse variance weighted	23	0.0090262329685305	0.0342315977907289	0.79202548900413	1.00906709225194	1.07909223509498	0.943586065723256	UKB	0.987182264760148
AVS (Chen)	RNASE6	Inverse variance weighted	2	-0.0410299337940377	0.111872238384926	0.713800236423393	0.959800399050326	1.19511169954814	0.770820674222729	UKB	0.978082925543811
AVS (Chen)	PLSCR3	Wald ratio	1	-0.0186865425050963	0.23869371743926	0.9376	0.981486968475967	1.56698461260874	0.614758218770509	UKB	0.996933464374753
AVS (Chen)	MERTK	Wald ratio	1	0.0820983132323473	0.0601378472971272	0.1722	1.08556252974469	1.22136427717133	0.96486038441779	UKB	0.774062654575433
AVS (Chen)	SETMAR	Inverse variance weighted	2	-0.023211845435003	0.0640269148038122	0.71695404872517	0.977055477104773	1.10769458783502	0.861823661345379	UKB	0.978082925543811
AVS (Chen)	ELAC1	Wald ratio	1	0.061380238199355	0.13258494422917	0.6434	1.0633031458037	1.37884574000537	0.819971043223186	UKB	0.977502008569898
AVS (Chen)	ITGAV	Wald ratio	1	0.390245018979692	0.0976037271119947	6.38100000000003e-05	1.47734272654816	1.78880593907729	1.22011084825141	UKB	0.0411494737500002
AVS (Chen)	LGALS3BP	Inverse variance weighted	3	-0.117335167728872	0.093776298475867	0.210852715957205	0.889287082875846	1.06872503003273	0.739976601601269	UKB	0.80424175257732
AVS (Chen)	PBLD	Inverse variance weighted	3	0.0752909953124596	0.0534185387868001	0.158700843715442	1.07819785576102	1.19720698489005	0.971018905535735	UKB	0.769502528089888
AVS (Chen)	ADGRE1	Inverse variance weighted	3	-0.0199514764861441	0.060360133428599	0.740991498370369	0.980246237144634	1.10335372788055	0.870874553786107	UKB	0.982489928057554
AVS (Chen)	SIAE	Inverse variance weighted	3	-0.0524972601274492	0.0613437416201339	0.392114854005904	0.948856920799272	1.07008327596283	0.841363916596668	UKB	0.891154419302405
AVS (Chen)	CRH	Wald ratio	1	-0.19596371489554	0.28999481441363	0.4992	0.82204206201913	1.45125125870626	0.465634842812178	UKB	0.934460377358491
AVS (Chen)	GIMAP8	Inverse variance weighted	3	0.00587880038667664	0.123855033275055	0.962142488207699	1.00589611444567	1.28227348887909	0.789088288756091	UKB	0.99753443345862
AVS (Chen)	HSDL2	Inverse variance weighted	2	0.0447297419066771	0.396745309879433	0.910235337764137	1.04574520061094	2.27584303653501	0.480517771676293	UKB	0.996209566486036
AVS (Chen)	SELE	Wald ratio	1	-0.0403828747009245	0.316902184600024	0.8986	0.96042164759669	1.78737025281739	0.516070881071433	UKB	0.994183444134677
AVS (Chen)	ICAM4	Wald ratio	1	0.208197331281825	0.138185457127195	0.1319	1.23145615039489	1.61452505083275	0.939275763831113	UKB	0.729680743582208
AVS (Chen)	NECTIN2	Inverse variance weighted	2	0.0672949775482588	0.0763343299130471	0.378002847824324	1.06961094285833	1.24223262437019	0.920976914176861	UKB	0.887631310894597
AVS (Chen)	PRKG1	Inverse variance weighted	2	-0.0789329138510791	0.163341362768486	0.628926059606269	0.924101916804458	1.27279612959128	0.670935692518095	UKB	0.97398423172989
AVS (Chen)	TCL1B	Wald ratio	1	3.65088306333806	2.72300530044596	0.18	38.5086566217695	8006.21546565223	0.185220675258525	UKB	0.774062654575433
AVS (Chen)	CNP	Wald ratio	1	0.235527635665937	0.184069269732062	0.2007	1.26557635581932	1.81539559807858	0.882277953138224	UKB	0.791334805788271
AVS (Chen)	APPL2	Wald ratio	1	-0.0764058811809178	0.111349719308703	0.4926	0.926440105634277	1.15239175395744	0.744791227792273	UKB	0.931934317557639
AVS (Chen)	IGSF8	Wald ratio	1	0.111051896573528	0.110614346993359	0.3154	1.11745289732614	1.38798911062182	0.899647531948696	UKB	0.865662711864407
AVS (Chen)	TNFRSF8	Inverse variance weighted	3	0.0322865581647597	0.0672798085626609	0.631309302713286	1.03281342402346	1.17839693237107	0.905215839875561	UKB	0.974543594463747
AVS (Chen)	ROBO1	Wald ratio	1	-0.0699961845746484	0.0751911215342993	0.3519	0.932397377391753	1.08045085637715	0.804631570455764	UKB	0.886072573635925
AVS (Chen)	CRYGD	Inverse variance weighted	3	-0.0782691954378366	0.188882393900876	0.67859541090793	0.924715463851067	1.33902307103331	0.638598921544663	UKB	0.977502008569898
AVS (Chen)	ANGPTL7	Wald ratio	1	0.0386895600253489	0.0459020553249575	0.3993	1.03944774742528	1.13730063262785	0.950014084781594	UKB	0.895112982995938
AVS (Chen)	NCS1	Inverse variance weighted	2	0.000592747097810664	0.121543902919634	0.996108880233774	1.00059292280709	1.2697484332832	0.78849177595191	UKB	0.998729487179487
AVS (Chen)	CTSH	Inverse variance weighted	21	0.00712323350400982	0.0203172016247566	0.725887621378218	1.00714866407857	1.04806431017669	0.967830334175039	UKB	0.979858851209333
AVS (Chen)	CD86	Inverse variance weighted	2	0.00985769104273831	0.103679675031488	0.924252604989877	1.00990643812531	1.23747109065932	0.824189770141255	UKB	0.996209566486036
AVS (Chen)	TMPRSS11D	Inverse variance weighted	3	0.20607650763672	0.0945152999607381	0.029231469914377	1.22884721659536	1.47894130236301	1.02104490510977	UKB	0.626903073770492
AVS (Chen)	KLK11	Inverse variance weighted	2	-0.0467245285960578	0.0531506303388603	0.37934900129153	0.954350257588813	1.05913306138228	0.859933890621039	UKB	0.887631310894597
AVS (Chen)	BCHE	Inverse variance weighted	3	0.0150273881410416	0.0451586079565121	0.739308604608736	1.01514086705623	1.10908822597584	0.929151492038403	UKB	0.982375637393768
AVS (Chen)	TGFBI	Inverse variance weighted	2	-0.0414982150201089	0.0401513822334718	0.301349450958492	0.959351047762273	1.03789901728394	0.886747571310967	UKB	0.859394002265233
AVS (Chen)	GZMA	Wald ratio	1	-0.15283531927919	0.245871106284509	0.5342	0.858271050869296	1.38967797694274	0.530071864836526	UKB	0.946089827077148
AVS (Chen)	PLAU	Inverse variance weighted	5	0.0188155955688791	0.0969626235301084	0.846136743907197	1.01899372433285	1.23227534897965	0.842626780686241	UKB	0.988817859516951
AVS (Chen)	NMNAT1	Inverse variance weighted	3	-0.0980823714052725	0.112705505923872	0.384161834113389	0.906574224885374	1.13068135518939	0.726886334027195	UKB	0.887631310894597
AVS (Chen)	TNR	Inverse variance weighted	3	0.0364902482240698	0.0379722735386814	0.336566821575867	1.03716418977565	1.11730094276555	0.96277512653877	UKB	0.880403091738469
AVS (Chen)	AMN	Wald ratio	1	-0.0621963262754754	0.0534418779419625	0.2445	0.939698381196783	1.04346797229974	0.846248347879526	UKB	0.835819457313038
AVS (Chen)	CXCL10	Wald ratio	1	0.020166958719318	0.055555359422049	0.7166	1.02037168575589	1.1377532258352	0.915100351684808	UKB	0.978082925543811
AVS (Chen)	C2orf69	Wald ratio	1	0.0936878875948712	0.147209823201744	0.5245	1.09821692529477	1.46553320846187	0.82296355213248	UKB	0.945786675967911
AVS (Chen)	CALCOCO1	Wald ratio	1	-0.00793566593386019	0.137570339290108	0.954	0.992095738336873	1.29913959984145	0.757619854052871	UKB	0.99753443345862
AVS (Chen)	CRELD2	Inverse variance weighted	8	0.0452803149704858	0.0662564459115363	0.494347828882423	1.04632111827783	1.19141651618845	0.918896009647898	UKB	0.933299707388442
AVS (Chen)	ATRN	Inverse variance weighted	5	-0.0315433510408902	0.0356894738311524	0.376789148165329	0.96894895059767	1.03915514004892	0.903485949961359	UKB	0.887631310894597
AVS (Chen)	CNTN4	Inverse variance weighted	9	-0.0439287524641714	0.0540510211041038	0.416374297867282	0.957022140513326	1.06397431320123	0.8608209484654	UKB	0.904452102607233
AVS (Chen)	COMMD1	Wald ratio	1	-0.0777435137269646	0.0741614497448363	0.2945	0.925201697649084	1.06995107996837	0.800034877630151	UKB	0.854149121588104
AVS (Chen)	PRDX5	Inverse variance weighted	2	0.141322081920637	0.0911454607004042	0.121018803529224	1.15179556077578	1.37708257448307	0.9633648979407	UKB	0.729680743582208
AVS (Chen)	ADAM9	Inverse variance weighted	7	0.0389918201134605	0.0744236966904016	0.600336455125912	1.03976197848036	1.2030527270023	0.898634737803415	UKB	0.967418758857808
AVS (Chen)	TDP1	Inverse variance weighted	2	0.177135546342856	0.180284832595694	0.325838019462897	1.19379289642221	1.69977147954669	0.838431222488915	UKB	0.873422896124575
AVS (Chen)	SERPINI2	Inverse variance weighted	6	-0.0193537299932436	0.0650803684259783	0.76617488587261	0.980832351051381	1.1142748026756	0.863370596336686	UKB	0.987182264760148
AVS (Chen)	FOLR3	Inverse variance weighted	5	0.00391826064033487	0.0239009515786932	0.869780398714744	1.00392594705941	1.05207470666533	0.957980741095549	UKB	0.989054
AVS (Chen)	IDI2	Wald ratio	1	-0.00777690058411192	0.0469721425314056	0.8685	0.992253261268015	1.08794271868187	0.904980122197878	UKB	0.989054
AVS (Chen)	GP1BA	Wald ratio	1	-0.403278715955583	0.218442743548436	0.06487	0.668125856033863	1.02518087598641	0.435427708375336	UKB	0.676867339384097
AVS (Chen)	CTSV	Inverse variance weighted	3	-0.100580927420636	0.0655614232395859	0.124993242881061	0.904311925819802	1.02831286295758	0.79526386242788	UKB	0.729680743582208
AVS (Chen)	RNASEH2A	Wald ratio	1	0.00875009252354669	0.141523696596221	0.9507	1.008788486485	1.3312742121652	0.764421184730661	UKB	0.99753443345862
AVS (Chen)	SLC39A14	Wald ratio	1	-0.128623696471372	0.16305227250179	0.4302	0.879304788791463	1.21040953089673	0.638772987039181	UKB	0.913809856617416
AVS (Chen)	SERPING1	Inverse variance weighted	3	0.0872165471268424	0.0627071261670833	0.16426926956079	1.09113293583932	1.23382921256072	0.964939937839852	UKB	0.772376866801563
AVS (Chen)	MVK	Wald ratio	1	-0.0623884009981588	0.280195600161697	0.8238	0.939517906223703	1.62709298095897	0.542497513322646	UKB	0.987182264760148
AVS (Chen)	BOLA1	Wald ratio	1	0.0675106983959089	0.138361672543319	0.6256	1.0698417051268	1.4031217512535	0.815724845692188	UKB	0.973538762014916
AVS (Chen)	SERPINE1	Wald ratio	1	0.104119521713992	0.159920130472578	0.515	1.10973308418968	1.51825701682828	0.811132439695772	UKB	0.942826472675656
AVS (Chen)	DOK2	Wald ratio	1	-0.101917731866573	0.227598272695017	0.6543	0.903103845280479	1.41082534276083	0.578098883426885	UKB	0.977502008569898
AVS (Chen)	C1QL2	Inverse variance weighted	3	0.145465072335642	0.061809616363102	0.0186007318465942	1.15657733733166	1.30553369702211	1.02461632379186	UKB	0.605540526721455
AVS (Chen)	ROBO2	Inverse variance weighted	5	0.0552744261466607	0.103481606308893	0.593239589847165	1.05683059683269	1.29446615483722	0.862819708516984	UKB	0.966582587201036
AVS (Chen)	SPESP1	Wald ratio	1	0.0148475122265485	0.075945591000512	0.845	1.01495828408606	1.17786192924402	0.874584951647169	UKB	0.988817859516951
AVS (Chen)	ANPEP	Inverse variance weighted	3	0.127887660105365	0.0612289267057065	0.036736500904744	1.13642532962401	1.28132712401808	1.00791008447646	UKB	0.637780828491314
AVS (Chen)	ADA2	Inverse variance weighted	2	-0.0361016419697983	0.0667573714502634	0.588653130693083	0.964542250526271	1.09937606591388	0.846245231177486	UKB	0.964245561192137
AVS (Chen)	KLKB1	Inverse variance weighted	3	-0.137363306378467	0.0584979847913745	0.0188658275507589	0.871653491326494	0.97754861319798	0.777229693422715	UKB	0.605540526721455
AVS (Chen)	RHOC	Wald ratio	1	0.169852567226822	0.175052694092692	0.3319	1.18513011142058	1.67022082403561	0.840926756979423	UKB	0.877828332208051
AVS (Chen)	SPRR3	Wald ratio	1	-0.0896517185089302	0.0595039505459628	0.1319	0.91424954602353	1.02734317146484	0.813605672983089	UKB	0.729680743582208
AVS (Chen)	IFNL1	Wald ratio	1	-0.160759664022393	0.268801967605992	0.5498	0.851496691807163	1.44208818622021	0.502775505053495	UKB	0.947620512820513
AVS (Chen)	RTN4R	Inverse variance weighted	3	0.0168570176425961	0.0939538743220182	0.857609486890112	1.01699989888597	1.22263285500601	0.845952069829656	UKB	0.988817859516951
AVS (Chen)	BID	Wald ratio	1	0.583712879766015	0.250181759927544	0.01964	1.79268210264623	2.92726672482422	1.09785319318351	UKB	0.605540526721455
AVS (Chen)	NOS1	Wald ratio	1	0.00562141020418034	0.116757921881845	0.9616	1.00563723997851	1.26423467247085	0.799935550300221	UKB	0.99753443345862
AVS (Chen)	TNFRSF12A	Inverse variance weighted	2	0.120002701433735	0.207401556840307	0.562858581982095	1.12749989744152	1.69301295097426	0.750883812199477	UKB	0.950703670022735
AVS (Chen)	PENK	Inverse variance weighted	3	0.0695784120453163	0.0495898873130919	0.160593988787928	1.07205612002218	1.18148791749238	0.972760116680943	UKB	0.771448230912477
AVS (Chen)	BMPER	Wald ratio	1	-0.185771880546584	0.113240597398198	0.1009	0.830463018145338	1.03684214028393	0.66516280319992	UKB	0.711076279662382
AVS (Chen)	SH2B3	Wald ratio	1	0.773610449260581	0.21088057221927	0.000243999999999999	2.16757807386312	3.27702621968886	1.43373729452133	UKB	0.083919733333333
AVS (Chen)	IGFBP1	Wald ratio	1	0.609996273835358	0.307533070232095	0.04731	1.84042454104401	3.36275672511567	1.00725766630072	UKB	0.666208162162162
AVS (Chen)	OXCT1	Wald ratio	1	-0.25770657574692	0.320739838849434	0.4217	0.772821963548467	1.44910120902554	0.412154640147279	UKB	0.908619014421358
AVS (Chen)	NPTX2	Wald ratio	1	0.00164682646472253	0.0650414370735507	0.9798	1.00164818322811	1.13783580689556	0.881760862932884	UKB	0.99753443345862
AVS (Chen)	CD248	Wald ratio	1	-0.282457687104261	0.23209130270592	0.2236	0.753928542184221	1.18820203094428	0.478376767516805	UKB	0.817038781117422
AVS (Chen)	EGLN1	Wald ratio	1	0.00444608087770917	0.102200018291467	0.9653	1.00445597935968	1.22722818309204	0.822122428715229	UKB	0.99753443345862
AVS (Chen)	PPL	Wald ratio	1	0.120593057804656	0.175299711975196	0.4915	1.12816572070635	1.59071005700008	0.800119347819539	UKB	0.931934317557639
AVS (Chen)	IGLC2	Wald ratio	1	0.00436424911834522	0.116044877066851	0.97	1.00437378632273	1.2608829230816	0.800047874537646	UKB	0.99753443345862
AVS (Chen)	ITGA5	Wald ratio	1	0.37998468918458	0.284713280282528	0.182	1.46226220083618	2.55492461553733	0.836897782028912	UKB	0.774062654575433
AVS (Chen)	LILRA6	Inverse variance weighted	19	0.00334491873811007	0.0337037926674492	0.920944080054399	1.00335051922144	1.07186953451703	0.939211566336327	UKB	0.996209566486036
AVS (Chen)	CEACAM16	Inverse variance weighted	3	-0.0323322971337129	0.0564066072760258	0.56650892619928	0.968184803583987	1.08136556353999	0.866850069482813	UKB	0.950703670022735
AVS (Chen)	SNED1	Inverse variance weighted	3	0.00851462943916691	0.0892201175656634	0.923970140242836	1.00855098199935	1.20127808383009	0.846744061165883	UKB	0.996209566486036
AVS (Chen)	MMP8	Inverse variance weighted	12	-0.0359945470075134	0.0330929060126527	0.276735666062208	0.964645553673737	1.02928825495827	0.904062627490333	UKB	0.849014880768441
AVS (Chen)	EHD3	Wald ratio	1	-0.0700538823448477	0.0817009025965088	0.3912	0.932343581694099	1.09426169721799	0.794384521121564	UKB	0.890644660194175
AVS (Chen)	CST6	Wald ratio	1	0.0823770528586523	0.0739348333670257	0.2652	1.08586516121429	1.2551929756962	0.939379976760104	UKB	0.841347972972973
AVS (Chen)	GPNMB	Inverse variance weighted	4	-0.0713488217348902	0.0570670187780008	0.211203236068375	0.931137034636367	1.04133394955362	0.832601470107707	UKB	0.80424175257732
AVS (Chen)	CAPG	Inverse variance weighted	2	0.032368564013978	0.0504493409505149	0.521129497573155	1.03289812423829	1.14025197909637	0.935651553001868	UKB	0.945726062521953
