beta,se,tval,pval,outcome,exposure,fdr,Effect,top
-0.00109430700495602,0.00585873509879069,-0.186782127285785,0.851832555603543,pspn,AVS PGS,0.981557605824288,Unchanged,
-0.00651262110017385,0.00360078011986024,-1.80866947810927,0.0705112480742712,psrc1,AVS PGS,0.566801955673949,Unchanged,
0.00105903882753122,0.00182776263452886,0.579418140804814,0.562310925252255,pten,AVS PGS,0.964050833802459,Unchanged,
0.000146772262156032,0.00179511821393912,0.0817618923457757,0.934836535422798,ptgds,AVS PGS,0.993475243267086,Unchanged,
0.0039362738225295,0.00227284317020572,1.73187216528152,0.0833052369769282,pth1r,AVS PGS,0.587887053088721,Unchanged,
-0.000671619509094029,0.00227545610172481,-0.295158192058698,0.767874849425324,ptk7,AVS PGS,0.981557605824288,Unchanged,
-0.00274273127925493,0.00302082796797033,-0.907940242985021,0.363916221861369,ptn,AVS PGS,0.913734962946062,Unchanged,
-0.00153734177325129,0.00478238442679848,-0.321459263006268,0.747864330712969,ptpn1,AVS PGS,0.981193873994656,Unchanged,
0.00475697493343595,0.00535937451627817,0.887598901511261,0.374762681899462,ptpn6,AVS PGS,0.913796339364855,Unchanged,
-0.000779400045227484,0.00172490298172297,-0.451851526425538,0.651378739624755,ptprf,AVS PGS,0.971938437051971,Unchanged,
-0.00259663675561965,0.00145435365010986,-1.78542320530051,0.0742014676169414,ptprm,AVS PGS,0.573102934012181,Unchanged,
0.00158002810831434,0.00199584798224006,0.791657542244766,0.42856585924508,ptprn2,AVS PGS,0.935477773562688,Unchanged,
0.000540142030302367,0.0014682306857229,0.367886351616756,0.712960196321773,ptprs,AVS PGS,0.976377453190428,Unchanged,
0.000481849005740827,0.00347294157851995,0.138743769466509,0.889653459211881,pts,AVS PGS,0.985834724347355,Unchanged,
0.00739268999360591,0.00295851449007015,2.49878444686293,0.0124666071947989,ptx3,AVS PGS,0.260552090371297,Unchanged,
0.00430513591577406,0.00674601008800278,0.63817513754247,0.523363880520145,pvalb,AVS PGS,0.960034376293747,Unchanged,
-0.00160168604872629,0.00219757255989216,-0.728843305544771,0.466102398441149,pvr,AVS PGS,0.944389685427498,Unchanged,
-0.000603054156722039,0.0032502071688262,-0.185543297826098,0.852804035555931,pxn,AVS PGS,0.981557605824288,Unchanged,
0.00117130416745924,0.00261997332943206,0.447067210303681,0.654829337179894,qdpr,AVS PGS,0.971938437051971,Unchanged,
-0.00114769020341029,0.00158139235098965,-0.725746651482192,0.467998989702622,qpct,AVS PGS,0.944389685427498,Unchanged,
-0.0109063849214587,0.0050056690248748,-2.17880664248101,0.0293528759022907,rab37,AVS PGS,0.384295120442475,Unchanged,
0.000694877514384801,0.00282470996854013,0.245999597170654,0.805684003316519,rab6a,AVS PGS,0.981557605824288,Unchanged,
-0.00466221515399552,0.00285002084865208,-1.63585299953175,0.101879660747717,rab6b,AVS PGS,0.630813271134116,Unchanged,
-0.00659627075673319,0.00358424211912413,-1.84035300560139,0.0657251875965741,rabepk,AVS PGS,0.559046217754581,Unchanged,
-0.00397506386724507,0.00368279172803389,-1.0793615715454,0.280434228922316,rabgap1l,AVS PGS,0.892958516543499,Unchanged,
-0.000989471396517261,0.00281083483384511,-0.352020469009096,0.724825105861881,rad23b,AVS PGS,0.977344820162149,Unchanged,
-0.00113131969975948,0.00297128623064851,-0.38075083042826,0.703390539816344,rangap1,AVS PGS,0.973414942306449,Unchanged,
-0.000514198638349328,0.00196924563546196,-0.261114524815846,0.79400578148331,rarres1,AVS PGS,0.981557605824288,Unchanged,
0.00541245607630235,0.00307053088226701,1.76271019046266,0.0779581396471524,rarres2,AVS PGS,0.579085814498199,Unchanged,
-0.00210876027762217,0.00199239483174138,-1.05840481215216,0.289878484717252,rasa1,AVS PGS,0.892958516543499,Unchanged,
0.00098797571347888,0.00354071819590867,0.279032574413997,0.780221533188313,rassf2,AVS PGS,0.981557605824288,Unchanged,
-0.000539731781206644,0.00308616422936207,-0.174887575998576,0.861169017510027,rbks,AVS PGS,0.981987741712525,Unchanged,
-0.00689382085247672,0.00466452263440714,-1.47792633733311,0.139436623417277,rbp2,AVS PGS,0.748549416114768,Unchanged,
0.0053061427545633,0.00360528918975776,1.47176619552115,0.141093145153226,rbp5,AVS PGS,0.748549416114768,Unchanged,
2.85646532888405e-05,0.00276460083348595,0.0103322884601835,0.991756233789265,rcor1,AVS PGS,0.99966650758214,Unchanged,
-0.00324862671388289,0.00292926918365674,-1.10902293719128,0.26742802401122,reg1a,AVS PGS,0.889216232497665,Unchanged,
-0.00120029655180369,0.00336934431869079,-0.356240395244045,0.721662684232511,reg1b,AVS PGS,0.977344820162149,Unchanged,
0.00373216186616531,0.00368992576362413,1.01144632852985,0.311809830725337,reg3a,AVS PGS,0.896455616225563,Unchanged,
0.00153267164483605,0.00291845266773512,0.525165839343725,0.599471262934129,reg4,AVS PGS,0.964050833802459,Unchanged,
0.00288358105456196,0.00172985320544564,1.66695130285295,0.0955331215240759,relt,AVS PGS,0.616731742704621,Unchanged,
0.012126930824744,0.00456987248566897,2.65366941042093,0.00796580675080737,ren,AVS PGS,0.191048775023462,Unchanged,
-0.00712972348708915,0.002434463335906,-2.92866332465663,0.00340645513341418,ret,AVS PGS,0.113264633186021,Unchanged,
-0.00113048966819743,0.00254246150759176,-0.444643769363586,0.65657999300567,retn,AVS PGS,0.971938437051971,Unchanged,
-0.00036607383827163,0.00187926909406129,-0.19479585942666,0.845553895380192,rgma,AVS PGS,0.981557605824288,Unchanged,
-9.55847852654662e-05,0.0015812464493355,-0.0604490117942301,0.951798369622511,rgmb,AVS PGS,0.997582334829296,Unchanged,
-0.00339549498783822,0.00388658927615343,-0.873643893547391,0.382318382668583,rgs8,AVS PGS,0.917557789965531,Unchanged,
0.00409976558663551,0.00704361503319604,0.582054182023523,0.560534020962102,rhoc,AVS PGS,0.964050833802459,Unchanged,
-0.00238092589810298,0.00364035933836114,-0.654035955465555,0.513092958386849,rilp,AVS PGS,0.960034376293747,Unchanged,
0.0015403404513033,0.00679513223011482,0.226682925238274,0.820671646633651,rnase3,AVS PGS,0.981557605824288,Unchanged,
-0.00134835099021196,0.00159857142566579,-0.843472470834631,0.398970031420534,rnaset2,AVS PGS,0.927505449335212,Unchanged,
-0.00399204904616574,0.00410264514492976,-0.973042733442179,0.330539025733053,rnf41,AVS PGS,0.896455616225563,Unchanged,
-0.00390166213913969,0.00146980414920077,-2.65454560137232,0.00794515067660738,robo1,AVS PGS,0.191048775023462,Unchanged,
-0.00197509526184484,0.00138591486623586,-1.42512019313942,0.154131384169126,robo2,AVS PGS,0.777179225324441,Unchanged,
-0.000540034619415354,0.00187345173385273,-0.288256489162269,0.773152132310178,ror1,AVS PGS,0.981557605824288,Unchanged,
-0.00307934244450465,0.00253714452118428,-1.21370399628133,0.224869085290069,rp2,AVS PGS,0.87618906789403,Unchanged,
0.001024793398417,0.00308073251526298,0.332646016276917,0.739403566161445,rrm2,AVS PGS,0.979895881025235,Unchanged,
-0.00168951735609585,0.00408424499245095,-0.413666995789588,0.679120625085892,rrm2b,AVS PGS,0.971938437051971,Unchanged,
0.00146215047601092,0.00209243914489267,0.698778016832559,0.484695490290623,rspo1,AVS PGS,0.954386947907377,Unchanged,
-0.0021813869664089,0.00166299408933219,-1.31172262150666,0.189622358325203,rspo3,AVS PGS,0.826022750949577,Unchanged,
0.00289052207376812,0.00178402989715066,1.62022064674179,0.105194025881037,rtbdn,AVS PGS,0.638584480763308,Unchanged,
2.93636244654776e-05,0.0022052387761266,0.0133153945882692,0.989376242182264,rtn4r,AVS PGS,0.99966650758214,Unchanged,
-0.00336852353457265,0.00621575780170588,-0.541932881240672,0.587868315867094,ruvbl1,AVS PGS,0.964050833802459,Unchanged,
-0.000631502316328482,0.00382946829507237,-0.16490600461194,0.869018919165643,rwdd1,AVS PGS,0.983176651120516,Unchanged,
0.00103217906205438,0.00291029791770482,0.354664399055199,0.722843197681647,s100a11,AVS PGS,0.977344820162149,Unchanged,
-0.00402747406770004,0.00455225778485707,-0.884720123077673,0.376313821993122,s100a12,AVS PGS,0.914861928718851,Unchanged,
-0.00977860765890291,0.00373667218442208,-2.61692949669742,0.00887641882931057,s100a16,AVS PGS,0.208080929437083,Unchanged,
0.00212445299094849,0.00343206861430472,0.619000733870488,0.535919930607297,s100a4,AVS PGS,0.960034376293747,Unchanged,
0.00138663376769376,0.00336199995286968,0.412443125262445,0.680017256945653,s100p,AVS PGS,0.971938437051971,Unchanged,
-0.000747985048079564,0.00441035783391606,-0.169597360633074,0.865327789741931,samd9l,AVS PGS,0.983176651120516,Unchanged,
0.00201654781655769,0.00516927578770661,0.390102579040834,0.696463103786777,scamp3,AVS PGS,0.972531278397143,Unchanged,
0.00226715500640892,0.00181384050577754,1.24991971410245,0.211337240719641,scara5,AVS PGS,0.862507455569812,Unchanged,
0.000563760581269155,0.00342346727811225,0.164675323428247,0.869200524848433,scarb1,AVS PGS,0.983176651120516,Unchanged,
0.00252340715730159,0.00192220663327925,1.31276581487844,0.189270800436534,scarb2,AVS PGS,0.826022750949577,Unchanged,
-4.74693236230958e-05,0.0025337919704635,-0.0187344991919018,0.985053013213875,scarf1,AVS PGS,0.99966650758214,Unchanged,
0.000317885506359949,0.00171314807221112,0.185556351792558,0.852793761288971,scarf2,AVS PGS,0.981557605824288,Unchanged,
-0.000566392778583106,0.00193281447375257,-0.293040426939401,0.769492999291499,scg2,AVS PGS,0.981557605824288,Unchanged,
0.00180350408385501,0.00203183873590077,0.887621666025317,0.37475044299377,scg3,AVS PGS,0.913796339364855,Unchanged,
-0.00269481718058861,0.00334394103708216,-0.805880591405415,0.420317222314788,scgb1a1,AVS PGS,0.935477773562688,Unchanged,
0.00619239529013959,0.00517767763231439,1.1959793038277,0.231712788127717,scgb3a2,AVS PGS,0.883999979891413,Unchanged,
0.00270441772735285,0.00262625683400047,1.02976132887709,0.303129380818589,scgn,AVS PGS,0.896455616225563,Unchanged,
0.000990670702515717,0.00295188319934968,0.335606335214743,0.737169767001966,scly,AVS PGS,0.979895881025235,Unchanged,
-0.00994716082205093,0.00466691883333092,-2.13141928910543,0.033061806431421,scp2,AVS PGS,0.413413870163837,Unchanged,
0.00102760784080186,0.00336063901499116,0.305777513210405,0.759775890129838,scrn1,AVS PGS,0.981557605824288,Unchanged,
-0.00179730698520717,0.00235783642665989,-0.762269581080838,0.445904305801336,sdc1,AVS PGS,0.942713871947044,Unchanged,
-0.00239613516224401,0.00276612110567919,-0.866243765439064,0.386362486273083,sdc4,AVS PGS,0.920599865500848,Unchanged,
-0.000377958423689483,0.00315651033085508,-0.119739327318183,0.904690331219099,sele,AVS PGS,0.992175378241036,Unchanged,
-0.0033016802596703,0.00341632896267223,-0.96644096506671,0.333830286515466,selp,AVS PGS,0.896455616225563,Unchanged,
-0.000719483331233298,0.00156653458479784,-0.459283400580745,0.646033551337251,selplg,AVS PGS,0.971938437051971,Unchanged,
-0.000457202213438565,0.00165937181469506,-0.275527286524741,0.782912805621696,sema3f,AVS PGS,0.981557605824288,Unchanged,
-0.000881457103902877,0.00166668633832025,-0.528868020116637,0.596900409728782,sema4c,AVS PGS,0.964050833802459,Unchanged,
-0.000751284273757964,0.0017938043300674,-0.418821752832837,0.675348977872504,sema4d,AVS PGS,0.971938437051971,Unchanged,
-0.00170406351848828,0.0016412445262864,-1.03827521810173,0.299149118697696,sema7a,AVS PGS,0.892958516543499,Unchanged,
-0.00187545813450518,0.00175041988160524,-1.07143329107144,0.283982144527681,septin9,AVS PGS,0.892958516543499,Unchanged,
-0.000494370489126337,0.00244522419587387,-0.202177980227969,0.839778758891059,serpina11,AVS PGS,0.981557605824288,Unchanged,
-0.000615159425968953,0.00608640934859866,-0.101070991242248,0.919494706845533,serpina12,AVS PGS,0.993475243267086,Unchanged,
-0.0067403529409302,0.00425063044187566,-1.58573017181797,0.112809738913008,serpina9,AVS PGS,0.657532462269843,Unchanged,
0.000896690636019452,0.00542709217323904,0.165224876857819,0.868767952339482,serpinb1,AVS PGS,0.983176651120516,Unchanged,
-0.00480452226990821,0.00292521143879636,-1.64245298858982,0.100505398004378,serpinb5,AVS PGS,0.630813271134116,Unchanged,
-0.000160534135264361,0.00356911275060344,-0.0449787234200485,0.964124525683654,serpinb6,AVS PGS,0.99966650758214,Unchanged,
-0.00280791989691463,0.00358697956768624,-0.78280900237351,0.433744571208332,serpinb8,AVS PGS,0.935477773562688,Unchanged,
-0.000176512902760711,0.00199470663520273,-0.0884906580474531,0.929487223841246,serpinb9,AVS PGS,0.993475243267086,Unchanged,
-0.00654321805194516,0.00406765849975118,-1.60859571971084,0.107713766447,serpine1,AVS PGS,0.641125025168778,Unchanged,
-0.00308181667690437,0.00388887599260519,-0.792469773467844,0.428092367491326,sestd1,AVS PGS,0.935477773562688,Unchanged,
-0.00266798175382996,0.00188062034326884,-1.41867111210366,0.156004002677597,setmar,AVS PGS,0.778955139649571,Unchanged,
0.00166495634403533,0.0016804163992849,0.990799866475864,0.321790208937984,sez6l,AVS PGS,0.896455616225563,Unchanged,
-0.000992724974325924,0.00144297200503736,-0.687972442195938,0.491474760211609,sez6l2,AVS PGS,0.959731558410055,Unchanged,
-0.00165129663835943,0.00446798656993546,-0.369584064883006,0.711694694150982,sf3b4,AVS PGS,0.976377453190428,Unchanged,
0.000524521004317141,0.00265951833363268,0.197224060343547,0.843653371050961,sfrp1,AVS PGS,0.981557605824288,Unchanged,
-0.00684362379511726,0.00347157770358906,-1.9713295738828,0.0486943329014781,sftpa1,AVS PGS,0.48130583658614,Unchanged,
-0.00582243696917025,0.00318455855975189,-1.8283340877311,0.0675082337356667,sftpa2,AVS PGS,0.562918138648824,Unchanged,
-0.00912701530289159,0.00400936842530457,-2.27642220288056,0.0228268143796292,sftpd,AVS PGS,0.343650019873803,Unchanged,
0.00128835920630492,0.00594170670848704,0.216833187754732,0.828339655512365,sh2b3,AVS PGS,0.981557605824288,Unchanged,
-0.000687280626887573,0.00348133049794628,-0.197418954417863,0.843500857512331,sh2d1a,AVS PGS,0.981557605824288,Unchanged,
6.165555128242e-05,0.00517683997781894,0.011909881616313,0.990497582287616,shmt1,AVS PGS,0.99966650758214,Unchanged,
-0.00127519073086726,0.00279975132377376,-0.455465712272063,0.648777078717492,siae,AVS PGS,0.971938437051971,Unchanged,
-3.81220912170405e-06,0.00259903543975172,-0.00146677842995024,0.998829688954066,siglec1,AVS PGS,0.99966650758214,Unchanged,
0.000902417566222687,0.00204725219257552,0.440794529123162,0.65936450811325,siglec10,AVS PGS,0.971938437051971,Unchanged,
1.03455487446045e-05,0.00469407872121853,0.00220395723187166,0.998241510972705,siglec15,AVS PGS,0.99966650758214,Unchanged,
0.00413475582300906,0.00690374713582947,0.598914725823352,0.549233664456041,siglec5,AVS PGS,0.960034376293747,Unchanged,
-0.00129766927763501,0.00199084201802941,-0.651819313578423,0.514522027543717,siglec6,AVS PGS,0.960034376293747,Unchanged,
-0.000413596709572399,0.00173049549139406,-0.239004788876515,0.811103280723026,siglec7,AVS PGS,0.981557605824288,Unchanged,
-0.00108933047007316,0.00175152264963349,-0.621933419074599,0.533989712913422,siglec9,AVS PGS,0.960034376293747,Unchanged,
-0.000111950413748383,0.00342615225522727,-0.0326752594189533,0.973933741089475,sirpa,AVS PGS,0.99966650758214,Unchanged,
0.0026022856554945,0.00276303019913144,0.941823095640622,0.34628979323545,sirpb1,AVS PGS,0.9012238754266,Unchanged,
0.00296108985047806,0.00532590368572587,0.555978858276046,0.57822891269711,sirt2,AVS PGS,0.964050833802459,Unchanged,
0.00184948932634812,0.00327471312322748,0.564779037659735,0.572227812153125,sirt5,AVS PGS,0.964050833802459,Unchanged,
-0.00335347856482,0.00345459159021,-0.970730830910217,0.331689237775626,sit1,AVS PGS,0.896455616225563,Unchanged,
-0.00709409119003621,0.00452212256235451,-1.56875252543854,0.116714822218046,skap1,AVS PGS,0.67491614586957,Unchanged,
-0.00367889840413156,0.0062978049084763,-0.584155663377263,0.559119369875461,skap2,AVS PGS,0.964050833802459,Unchanged,
-0.00250045130158254,0.0035650294419996,-0.701383071938968,0.483068782149927,slamf1,AVS PGS,0.954386947907377,Unchanged,
0.000971580042570959,0.00226601948504928,0.428760674381328,0.668100132243201,slamf6,AVS PGS,0.971938437051971,Unchanged,
-0.00203382361432733,0.00351914793803371,-0.57793069519655,0.56331467118705,slamf7,AVS PGS,0.964050833802459,Unchanged,
0.00192115714844708,0.00325506570233802,0.590205336582659,0.555056939653416,slamf8,AVS PGS,0.964050833802459,Unchanged,
-0.00781865013917466,0.0034766680673001,-2.24889175147699,0.0245257915337754,slc16a1,AVS PGS,0.355259732811024,Unchanged,
-0.000363253034379183,0.00404210475177241,-0.0898672985206289,0.92839320005812,slc27a4,AVS PGS,0.993475243267086,Unchanged,
-0.00339194447331674,0.00198813076431605,-1.70609727196874,0.0879991504162357,slc39a14,AVS PGS,0.595505475876519,Unchanged,
-0.00527074991068362,0.00324558631127172,-1.62397465517359,0.104390325689346,slc39a5,AVS PGS,0.636346027014638,Unchanged,
-0.00229913098180324,0.00313167196514845,-0.734154473198235,0.462859685880048,slit2,AVS PGS,0.944389685427498,Unchanged,
-0.00278594534218347,0.00241303177301624,-1.15454150804699,0.24828612627706,slitrk2,AVS PGS,0.889216232497665,Unchanged,
6.60549886431997e-05,0.00206534375463761,0.031982563916964,0.974486143272697,slitrk6,AVS PGS,0.99966650758214,Unchanged,
0.0028477195591707,0.00500883584515155,0.568539206955091,0.569672667630242,smad1,AVS PGS,0.964050833802459,Unchanged,
-0.00116399331200228,0.00123301517876829,-0.944021883952028,0.345165075263304,smad5,AVS PGS,0.9012238754266,Unchanged,
-0.00268827591052702,0.00436425808048216,-0.615975467296384,0.537914856304317,smarca2,AVS PGS,0.960034376293747,Unchanged,
0.00588321859309807,0.00202507973897174,2.9051787343867,0.00367273560502987,smoc1,AVS PGS,0.11940471533686,Unchanged,
-0.00114693649339619,0.00233406597456432,-0.491389920377155,0.623153787428374,smoc2,AVS PGS,0.967944089322165,Unchanged,
-0.000606354045426316,0.00296531409085183,-0.204482232521996,0.83797787070882,smpd1,AVS PGS,0.981557605824288,Unchanged,
-0.00589085833615829,0.00390419007434009,-1.50885541533323,0.131344818438615,smpdl3a,AVS PGS,0.736741528870595,Unchanged,
-0.000318102238615048,0.00523989952511487,-0.0607076981324512,0.951592350352985,snap23,AVS PGS,0.997582334829296,Unchanged,
0.00241333377494666,0.00545933529423291,0.44205633925728,0.658451186816847,snap29,AVS PGS,0.971938437051971,Unchanged,
0.00319139355941011,0.00421931926987517,0.756376409388079,0.449428724709876,sncg,AVS PGS,0.942972095755034,Unchanged,
-0.000267967611166261,0.0041317403704329,-0.0648558687481577,0.948289131781251,snx9,AVS PGS,0.997582334829296,Unchanged,
0.000202872854481745,0.00296471111082423,0.0684292151572717,0.94544436900973,sod1,AVS PGS,0.997249539914373,Unchanged,
0.00247580739046334,0.00224809250033011,1.10129249134534,0.270777024320716,sod2,AVS PGS,0.889216232497665,Unchanged,
0.00128748456553949,0.0021090665551024,0.610452317128026,0.541566324343849,sorcs2,AVS PGS,0.960034376293747,Unchanged,
0.00350981824160802,0.00415755953409057,0.844201559311107,0.398562590345758,sord,AVS PGS,0.927505449335212,Unchanged,
-0.0112577521345388,0.00223925237891768,-5.02746016506638,4.99493313348476e-07,sort1,AVS PGS,0.00012179311957147,Downregulated,sort1
-0.00422247755473363,0.00235403912577234,-1.79371596185695,0.0728672331913105,sost,AVS PGS,0.570155275395713,Unchanged,
0.000284678321227592,0.00423887723925291,0.0671588973116302,0.946455592531003,sparc,AVS PGS,0.997582334829296,Unchanged,
0.00152595731956887,0.00163547403633682,0.933036713310806,0.350807504058901,sparcl1,AVS PGS,0.90357637048974,Unchanged,
-0.00211256457569589,0.00251981245505579,-0.838381670610926,0.401822160812264,spink1,AVS PGS,0.929858511679059,Unchanged,
0.00115915594545052,0.00385505448363234,0.30068471155778,0.763656734388649,spink4,AVS PGS,0.981557605824288,Unchanged,
-0.00135570351188927,0.00200218322977627,-0.677112609738896,0.498339027114576,spink5,AVS PGS,0.960034376293747,Unchanged,
-0.00188987805976336,0.00327702691314758,-0.576705077453311,0.564142416449821,spink6,AVS PGS,0.964050833802459,Unchanged,
-0.00487456789305259,0.00154432466965749,-3.15643982695279,0.0015984502142127,spint1,AVS PGS,0.0754970503400141,Unchanged,
-0.00166013331541629,0.00242953914999825,-0.683312024594247,0.494414241478055,spint2,AVS PGS,0.959758334207308,Unchanged,
-0.000669081688128465,0.00154152662107769,-0.434038361050623,0.664263305152713,spock1,AVS PGS,0.971938437051971,Unchanged,
0.000649641373125058,0.00195490783839141,0.33231304328884,0.739654897732181,spon1,AVS PGS,0.979895881025235,Unchanged,
-0.00317158866752074,0.00212385306996351,-1.49331830547733,0.13536302165762,spon2,AVS PGS,0.748549416114768,Unchanged,
0.0011153559801853,0.00273518343096086,0.407781053204714,0.683436916220292,spp1,AVS PGS,0.971938437051971,Unchanged,
0.00350584978972129,0.00556271972484979,0.630240235555991,0.528541652267875,spry2,AVS PGS,0.960034376293747,Unchanged,
-0.00198405158516297,0.00723315321586724,-0.274299676220129,0.783855965203084,src,AVS PGS,0.981557605824288,Unchanged,
-0.00658006061619948,0.00371073979385813,-1.7732476491859,0.0761964988082035,srp14,AVS PGS,0.579085814498199,Unchanged,
-0.000189380371064469,0.00510383941217092,-0.0371054721300324,0.970401122936702,srpk2,AVS PGS,0.99966650758214,Unchanged,
-0.00343513350478199,0.00350951106957821,-0.978806858470699,0.32768242067009,ssb,AVS PGS,0.896455616225563,Unchanged,
-0.000810713266547166,0.00747589946180038,-0.108443575343632,0.913644464769801,ssc4d,AVS PGS,0.993475243267086,Unchanged,
0.000858865542246605,0.00263521048834086,0.325919142340448,0.744487490972103,ssc5d,AVS PGS,0.980322485675101,Unchanged,
0.00700395158035354,0.00255710653654327,2.73901438217806,0.00616553071677922,st3gal1,AVS PGS,0.155520197218069,Unchanged,
0.00287783195527039,0.00178588627151367,1.61143069476155,0.107094874843231,st6gal1,AVS PGS,0.641125025168778,Unchanged,
0.00111703635102673,0.00387906407871169,0.287965428866471,0.773374938741876,stambp,AVS PGS,0.981557605824288,Unchanged,
0.00915551295536887,0.00824254709329934,1.11076258973536,0.266678293250257,stat5b,AVS PGS,0.889216232497665,Unchanged,
0.00427893154215398,0.00267167903674129,1.60158891966795,0.109255573988489,stc1,AVS PGS,0.647129169008743,Unchanged,
-0.000711815876006646,0.00155880165264937,-0.456643008298606,0.647930525616329,stc2,AVS PGS,0.971938437051971,Unchanged,
-0.00172404871321819,0.00398564499533105,-0.432564544819674,0.665333847530799,stip1,AVS PGS,0.971938437051971,Unchanged,
0.00120988644969739,0.00440309803719839,0.274780720182923,0.783486378806935,stk11,AVS PGS,0.981557605824288,Unchanged,
-0.000837774435420051,0.00373429149481502,-0.2243462880665,0.822489216373689,stk24,AVS PGS,0.981557605824288,Unchanged,
0.000859958662030677,0.00521473289950846,0.164909436130801,0.869016225649492,stk4,AVS PGS,0.983176651120516,Unchanged,
-0.00384241274844844,0.00350145676415038,-1.09737546605999,0.272485109739716,stx16,AVS PGS,0.889216232497665,Unchanged,
-0.00206580518398794,0.00366667017028979,-0.563400875466439,0.573165602276179,stx4,AVS PGS,0.964050833802459,Unchanged,
0.00304052584481679,0.00410235988057344,0.741165069211767,0.458598508183377,stx6,AVS PGS,0.943220740774327,Unchanged,
0.00101756773398483,0.00297537499720649,0.341996465971582,0.732355628664374,stx8,AVS PGS,0.979895881025235,Unchanged,
-0.00300481989708715,0.00262232939190154,-1.14585906193434,0.25186158324151,stxbp3,AVS PGS,0.889216232497665,Unchanged,
0.000813628343082915,0.00485250530886864,0.167671808951119,0.866842478291425,sugt1,AVS PGS,0.983176651120516,Unchanged,
-0.00396887966390602,0.00773504607819999,-0.513103557985476,0.607882123723784,sult1a1,AVS PGS,0.964050833802459,Unchanged,
0.000361659858526867,0.00341751300476841,0.10582545202381,0.915721455769686,sult2a1,AVS PGS,0.993475243267086,Unchanged,
-0.00143537240958462,0.00315944871418424,-0.454311033168718,0.649607795442299,sumf2,AVS PGS,0.971938437051971,Unchanged,
-0.00119166196362542,0.00290951926910377,-0.409573490809873,0.682121423567748,susd1,AVS PGS,0.971938437051971,Unchanged,
-0.00178394051431468,0.00177000560665196,-1.00787280425008,0.313522563549356,susd2,AVS PGS,0.896455616225563,Unchanged,
0.00287686860846068,0.00704308713993944,0.408466990582402,0.682933394833191,tacc3,AVS PGS,0.971938437051971,Unchanged,
0.00596893099748263,0.00187515123341579,3.18317311751413,0.00145815725921901,tacstd2,AVS PGS,0.073561519663359,Unchanged,
0.00413453588462697,0.002171257602979,1.90421250751377,0.0568908223370938,tafa5,AVS PGS,0.519357410749395,Unchanged,
0.000932753565196133,0.00424311940039152,0.219827319756796,0.826006961187889,tank,AVS PGS,0.981557605824288,Unchanged,
0.00248842098862992,0.00482049528533134,0.516216870121651,0.60570632341766,tarbp2,AVS PGS,0.964050833802459,Unchanged,
-0.00313789991895522,0.00271042278615194,-1.15771603418748,0.246988113063728,tbc1d17,AVS PGS,0.889216232497665,Unchanged,
0.00234984575041832,0.00546023310013603,0.430356306649212,0.666939161729304,tbc1d23,AVS PGS,0.971938437051971,Unchanged,
-0.00580436418697146,0.0048627902764629,-1.19362831974597,0.232631573655635,tbc1d5,AVS PGS,0.883999979891413,Unchanged,
0.00663975660275655,0.00603738912952302,1.09977284225195,0.271438799818454,tbcb,AVS PGS,0.889216232497665,Unchanged,
0.00569042912009129,0.00488375552085228,1.16517485279407,0.243956297530454,tbcc,AVS PGS,0.889216232497665,Unchanged,
0.00139447102536707,0.00513999121958586,0.271298328303259,0.786163248549485,tbl1x,AVS PGS,0.981557605824288,Unchanged,
-0.00530914635742549,0.00588643260589611,-0.901929353970283,0.36710071801554,tcl1a,AVS PGS,0.913796339364855,Unchanged,
-0.00699231564114654,0.00481908744440811,-1.45096259858496,0.146799490019031,tcl1b,AVS PGS,0.758896303525945,Unchanged,
-0.00532737138328695,0.0017921124693364,-2.97267692426671,0.00295415693973669,tcn2,AVS PGS,0.107769837280816,Unchanged,
0.018425453918468,0.00875543471493838,2.10445906095682,0.0353457808614255,tdgf1,AVS PGS,0.415691028461965,Unchanged,
0.000621466875738894,0.00513493520577712,0.121027208880787,0.903670202911995,tdrkh,AVS PGS,0.991800080165228,Unchanged,
-0.00316434441430815,0.00130237433349761,-2.42967350700939,0.0151174575312508,tek,AVS PGS,0.276460504602749,Unchanged,
-0.0095364672937697,0.00458897526661872,-2.07812566852129,0.0377051604640145,tff1,AVS PGS,0.431234525593415,Unchanged,
-0.0061673244401191,0.00351231503578494,-1.75591436909384,0.0791118312732018,tff2,AVS PGS,0.580703869420919,Unchanged,
-0.000740189019354275,0.00275796957289628,-0.268381865640732,0.78840699507287,tff3,AVS PGS,0.981557605824288,Unchanged,
0.00468055534238492,0.00189583044289235,2.4688681205288,0.0135589119847546,tfpi,AVS PGS,0.271735455256109,Unchanged,
0.00424271893235685,0.0023298405901956,1.82103400130077,0.0686103033554895,tfpi2,AVS PGS,0.563915021399332,Unchanged,
0.000577953859811893,0.0023144752642909,0.249712696752007,0.802811012019295,tfrc,AVS PGS,0.981557605824288,Unchanged,
0.00112397956214365,0.00284514746372013,0.3950514257964,0.692807370761013,tgfa,AVS PGS,0.971938437051971,Unchanged,
-0.00395926473027598,0.00231461358376514,-1.7105510647853,0.0871728878464804,tgfb1,AVS PGS,0.593181092648376,Unchanged,
0.000266154084848115,0.00162128144218954,0.164162789952542,0.869603955263122,tgfbi,AVS PGS,0.983176651120516,Unchanged,
0.00128898669314581,0.00200775422411602,0.642004224253758,0.520874672482006,tgfbr2,AVS PGS,0.960034376293747,Unchanged,
